,n_trees,accuracy,precision,recall,f1,coverage_ratio,mean_distance
68,69.0,0.989100817438692,0.9938837920489296,0.9938837920489296,0.9938837920489296,0.9373297002724795,0.4666674247089027
69,70.0,0.9863760217983651,0.9908536585365854,0.9938837920489296,0.9923664122137403,0.8637602179836512,0.38963370994633817
70,71.0,0.989100817438692,0.9879154078549849,1.0,0.9939209726443768,0.9427792915531336,0.511249221320156
71,72.0,0.989100817438692,0.9908814589665653,0.9969418960244648,0.9939024390243902,0.9645776566757494,0.33742864076430723
72,73.0,0.997275204359673,0.9969512195121951,1.0,0.998473282442748,0.9863760217983651,0.30668329417676576
73,74.0,0.9863760217983651,0.9938650306748467,0.9908256880733946,0.992343032159265,0.9863760217983651,0.3662012060168665
74,75.0,0.9945504087193461,0.9969418960244648,0.9969418960244648,0.9969418960244648,0.997275204359673,0.3535704807799625
75,76.0,0.9945504087193461,0.9969418960244648,0.9969418960244648,0.9969418960244648,0.896457765667575,0.42116415716597416
76,77.0,0.9918256130790191,0.9939024390243902,0.9969418960244648,0.9954198473282444,0.9019073569482289,0.40941583019792605
77,78.0,0.9918256130790191,0.9939024390243902,0.9969418960244648,0.9954198473282444,0.7111716621253406,0.402172626579027
78,79.0,0.9918256130790191,0.9939024390243902,0.9969418960244648,0.9954198473282444,0.6839237057220708,0.39464353632758103
79,80.0,0.9918256130790191,0.990909090909091,1.0,0.995433789954338,0.9863760217983651,0.323542631383497
80,81.0,0.989100817438692,0.9938837920489296,0.9938837920489296,0.9938837920489296,0.8664850136239782,0.4384359877057244
81,82.0,0.989100817438692,0.9908814589665653,0.9969418960244648,0.9939024390243902,1.0,0.3526692929797262
82,83.0,0.9945504087193461,0.993920972644377,1.0,0.9969512195121951,0.9209809264305178,0.4310484719952157
83,84.0,0.989100817438692,0.9908814589665653,0.9969418960244648,0.9939024390243902,0.9155313351498637,0.5739060379852472
84,85.0,0.9918256130790191,0.990909090909091,1.0,0.995433789954338,1.0,0.3671410755402692
85,86.0,0.9945504087193461,0.9969418960244648,0.9969418960244648,0.9969418960244648,0.7547683923705721,0.4549840052659046
