dataset,explainer,n_trees,max_depth,n_rects,iteration,accuracy,precision,recall,f1,per_valid,avg_dist,avg_length,prep_time,explain_time,sample_time,n_explain
magic,FACETIndex,100,,90000,3,0.864879075,0.870067014,0.934052758,0.900925212,1,0.119370123,8.3,134.3775482,0.786545277,0.039327264,20
magic,FACETIndex,100,,90000,3,0.864879075,0.870067014,0.934052758,0.900925212,1,0.119370123,8.3,130.184834,0.76708293,0.038354146,20
magic,FACETIndex,100,,100000,3,0.864879075,0.870067014,0.934052758,0.900925212,1,0.120802154,8.25,149.1455221,0.887987137,0.044399357,20
magic,FACETIndex,100,,100000,3,0.864879075,0.870067014,0.934052758,0.900925212,1,0.120802154,8.25,143.4903584,0.859389782,0.042969489,20
magic,FACETIndex,100,,100,4,0.875920084,0.87831094,0.936553418,0.906497623,1,0.271930448,8.75,5.033344984,0.025552273,0.001277614,20
magic,FACETIndex,100,,1000,4,0.875920084,0.87831094,0.936553418,0.906497623,1,0.191802711,8.6,6.439066172,0.047196388,0.002359819,20
magic,FACETIndex,100,,5000,4,0.875920084,0.87831094,0.936553418,0.906497623,1,0.152789739,9,12.84629822,0.089640856,0.004482043,20
magic,FACETIndex,100,,10000,4,0.875920084,0.87831094,0.936553418,0.906497623,1,0.1462736,8.75,20.61110353,0.148690224,0.007434511,20
magic,FACETIndex,100,,20000,4,0.875920084,0.87831094,0.936553418,0.906497623,1,0.13979536,8.6,34.90464759,0.292599916,0.014629996,20
magic,FACETIndex,100,,30000,4,0.875920084,0.87831094,0.936553418,0.906497623,1,0.134434587,8.35,49.16023207,0.332851648,0.016642582,20
magic,FACETIndex,100,,40000,4,0.875920084,0.87831094,0.936553418,0.906497623,1,0.132674013,8.4,68.63781309,0.411087751,0.020554388,20
magic,FACETIndex,100,,50000,4,0.875920084,0.87831094,0.936553418,0.906497623,1,0.131915878,8.45,79.09408545,0.481583834,0.024079192,20
magic,FACETIndex,100,,60000,4,0.875920084,0.87831094,0.936553418,0.906497623,1,0.131070587,8.45,93.94125152,0.563133478,0.028156674,20
magic,FACETIndex,100,,70000,4,0.875920084,0.87831094,0.936553418,0.906497623,1,0.131498411,8.2,111.2766175,0.77298522,0.038649261,20
magic,FACETIndex,100,,80000,4,0.875920084,0.87831094,0.936553418,0.906497623,1,0.131254483,8.1,127.5419512,0.735204697,0.036760235,20
magic,FACETIndex,100,,90000,4,0.875920084,0.87831094,0.936553418,0.906497623,1,0.129206223,8.25,142.6627071,0.750287294,0.037514365,20
magic,FACETIndex,100,,100000,4,0.875920084,0.87831094,0.936553418,0.906497623,1,0.129085909,8.2,154.0756056,0.899871826,0.044993591,20
magic,FACETIndex,100,,100,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.203801624,9.45,4.942041636,0.020290613,0.001014531,20
magic,FACETIndex,100,,1000,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.124504695,9.15,6.292572498,0.023005724,0.001150286,20
magic,FACETIndex,100,,5000,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.10544288,9.05,12.28512335,0.042284012,0.002114201,20
magic,FACETIndex,100,,10000,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.100940007,9.25,19.85923529,0.06067276,0.003033638,20
magic,FACETIndex,100,,20000,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,9.05,34.4535656,0.100935459,0.005046773,20
magic,FACETIndex,100,,30000,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.095205803,8.95,48.31732821,0.142353058,0.007117653,20
magic,FACETIndex,100,,40000,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.091744035,9.05,63.62080622,0.170182943,0.008509147,20
magic,FACETIndex,100,,50000,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.092238718,9,77.56646657,0.219121456,0.010956073,20
magic,FACETIndex,100,,60000,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.091750527,8.95,91.74514675,0.25218606,0.012609303,20
magic,FACETIndex,100,,70000,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.092445192,8.95,106.9094102,0.296614408,0.01483072,20
magic,FACETIndex,100,,80000,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.090770509,8.75,121.7868953,0.339753151,0.016987658,20
magic,FACETIndex,100,,90000,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.091704065,9.15,135.0642626,0.378532887,0.018926644,20
magic,FACETIndex,100,,100000,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.089718145,8.85,148.823401,0.430316687,0.021515834,20
magic,FACETIndex,100,,100,6,0.883280757,0.891788181,0.934835076,0.912804399,1,0.238870887,9.35,4.759982347,0.020917177,0.001045859,20
magic,FACETIndex,100,,1000,6,0.883280757,0.891788181,0.934835076,0.912804399,1,0.14223018,8.8,6.022757053,0.035902739,0.001795137,20
magic,FACETIndex,100,,5000,6,0.883280757,0.891788181,0.934835076,0.912804399,1,0.120516486,8.7,11.84681892,0.066892385,0.003344619,20
magic,FACETIndex,100,,10000,6,0.883280757,0.891788181,0.934835076,0.912804399,1,0.110130933,8.15,19.35403466,0.056024551,0.002801228,20
magic,FACETIndex,100,,20000,6,0.883280757,0.891788181,0.934835076,0.912804399,1,0.103543606,8.3,33.6760664,0.094189644,0.004709482,20
magic,FACETIndex,100,,30000,6,0.883280757,0.891788181,0.934835076,0.912804399,1,0.100837661,8.15,48.36279511,0.110930443,0.005546522,20
magic,FACETIndex,100,,40000,6,0.883280757,0.891788181,0.934835076,0.912804399,1,0.094310898,8.4,63.1728642,0.13637495,0.006818748,20
magic,FACETIndex,100,,50000,6,0.883280757,0.891788181,0.934835076,0.912804399,1,0.094250161,8.1,77.52744269,0.165682316,0.008284116,20
magic,FACETIndex,100,,60000,6,0.883280757,0.891788181,0.934835076,0.912804399,1,0.093941854,8.3,92.83584809,0.193104744,0.009655237,20
magic,FACETIndex,100,,70000,6,0.883280757,0.891788181,0.934835076,0.912804399,1,0.093238749,8.05,106.774627,0.21807313,0.010903656,20
magic,FACETIndex,100,,80000,6,0.883280757,0.891788181,0.934835076,0.912804399,1,0.09141242,8.25,121.3163235,0.233141661,0.011657083,20
magic,FACETIndex,100,,90000,6,0.883280757,0.891788181,0.934835076,0.912804399,1,0.092226599,8.25,136.3411217,0.273590326,0.013679516,20
magic,FACETIndex,100,,100000,6,0.883280757,0.891788181,0.934835076,0.912804399,1,0.092707955,8.2,148.023453,0.291818857,0.014590943,20
magic,FACETIndex,100,,100,7,0.876971609,0.882219706,0.937424789,0.908984831,1,0.229688794,9.55,4.798902035,0.019808531,0.000990427,20
magic,FACETIndex,100,,1000,7,0.876971609,0.882219706,0.937424789,0.908984831,1,0.163737252,8.9,6.072916508,0.032171965,0.001608598,20
magic,FACETIndex,100,,5000,7,0.876971609,0.882219706,0.937424789,0.908984831,1,0.126656821,8.25,11.92194366,0.069003105,0.003450155,20
magic,FACETIndex,100,,10000,7,0.876971609,0.882219706,0.937424789,0.908984831,1,0.113949559,8.1,19.3752315,0.09160161,0.004580081,20
magic,FACETIndex,100,,20000,7,0.876971609,0.882219706,0.937424789,0.908984831,1,0.102396238,7.7,34.02908182,0.134972095,0.006748605,20
magic,FACETIndex,100,,30000,7,0.876971609,0.882219706,0.937424789,0.908984831,1,0.099974038,8.1,48.6740644,0.174757719,0.008737886,20
magic,FACETIndex,100,,40000,7,0.876971609,0.882219706,0.937424789,0.908984831,1,0.098792348,8.15,63.46176195,0.233707428,0.011685371,20
magic,FACETIndex,100,,50000,7,0.876971609,0.882219706,0.937424789,0.908984831,1,0.095223871,7.7,77.71806407,0.268828869,0.013441443,20
magic,FACETIndex,100,,60000,7,0.876971609,0.882219706,0.937424789,0.908984831,1,0.095972682,8.05,92.88102889,0.320575714,0.016028786,20
magic,FACETIndex,100,,70000,7,0.876971609,0.882219706,0.937424789,0.908984831,1,0.097547371,7.6,105.908071,0.359097958,0.017954898,20
magic,FACETIndex,100,,80000,7,0.876971609,0.882219706,0.937424789,0.908984831,1,0.09535725,7.85,122.169874,0.389688492,0.019484425,20
magic,FACETIndex,100,,90000,7,0.876971609,0.882219706,0.937424789,0.908984831,1,0.095405282,8.45,137.7123601,0.425941944,0.021297097,20
magic,FACETIndex,100,,100000,7,0.876971609,0.882219706,0.937424789,0.908984831,1,0.095537109,7.9,149.7651308,0.468228579,0.023411429,20
magic,FACETIndex,100,,100,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.246818633,9.05,4.852827787,0.019881248,0.000994062,20
magic,FACETIndex,100,,1000,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.175812612,9.35,6.112970829,0.030072212,0.001503611,20
magic,FACETIndex,100,,5000,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.132822404,9.05,11.9103055,0.045821667,0.002291083,20
magic,FACETIndex,100,,10000,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.118014192,8.75,19.36650252,0.055027962,0.002751398,20
magic,FACETIndex,100,,20000,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.113376107,8.75,33.80193162,0.094466686,0.004723334,20
magic,FACETIndex,100,,30000,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.111465262,8.35,48.32987428,0.13849473,0.006924736,20
magic,FACETIndex,100,,40000,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.11028695,8.35,63.18229723,0.15777564,0.007888782,20
magic,FACETIndex,100,,50000,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.11010644,8.65,77.41519952,0.196951628,0.009847581,20
magic,FACETIndex,100,,60000,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.106163369,8.8,92.40458393,0.221116304,0.011055815,20
magic,FACETIndex,100,,70000,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.107516453,8.35,106.8789883,0.277145624,0.013857281,20
magic,FACETIndex,100,,80000,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.105270756,8.4,119.6739364,0.277604103,0.013880205,20
magic,FACETIndex,100,,90000,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.108027189,8.8,136.3305001,0.337641239,0.016882062,20
magic,FACETIndex,100,,100000,8,0.887486856,0.892431809,0.940105221,0.915648404,1,0.105770945,8.5,147.704488,0.369081259,0.018454063,20
magic,FACETIndex,100,,100,9,0.887749737,0.891446107,0.94165316,0.915862069,1,0.208562163,9.35,4.779484034,0.021547318,0.001077366,20
magic,FACETIndex,100,,1000,9,0.887749737,0.891446107,0.94165316,0.915862069,1,0.147641889,9.1,6.058413506,0.036011457,0.001800573,20
magic,FACETIndex,100,,5000,9,0.887749737,0.891446107,0.94165316,0.915862069,1,0.121473962,8.2,11.87529039,0.053164244,0.002658212,20
magic,FACETIndex,100,,10000,9,0.887749737,0.891446107,0.94165316,0.915862069,1,0.110188762,8.2,19.5578618,0.072131872,0.003606594,20
magic,FACETIndex,100,,20000,9,0.887749737,0.891446107,0.94165316,0.915862069,1,0.104145863,8.15,33.91620588,0.125133991,0.0062567,20
magic,FACETIndex,100,,30000,9,0.887749737,0.891446107,0.94165316,0.915862069,1,0.100731673,8.2,48.40847969,0.188205004,0.00941025,20
magic,FACETIndex,100,,40000,9,0.887749737,0.891446107,0.94165316,0.915862069,1,0.099237145,8.45,63.36161804,0.218165874,0.010908294,20
magic,FACETIndex,100,,50000,9,0.887749737,0.891446107,0.94165316,0.915862069,1,0.099113047,8.25,77.96393251,0.268461466,0.013423073,20
magic,FACETIndex,100,,60000,9,0.887749737,0.891446107,0.94165316,0.915862069,1,0.099278062,8,92.25531268,0.329884052,0.016494203,20
magic,FACETIndex,100,,70000,9,0.887749737,0.891446107,0.94165316,0.915862069,1,0.098376136,8.4,106.6668837,0.37463212,0.018731606,20
magic,FACETIndex,100,,80000,9,0.887749737,0.891446107,0.94165316,0.915862069,1,0.098843747,8.4,120.6520677,0.42365098,0.021182549,20
magic,FACETIndex,100,,90000,9,0.887749737,0.891446107,0.94165316,0.915862069,1,0.098012249,8.35,133.9698577,0.477920532,0.023896027,20
magic,FACETIndex,100,,100000,9,0.887749737,0.891446107,0.94165316,0.915862069,1,0.098969908,8.15,148.0598307,0.528455734,0.026422787,20
spambase,FACETIndex,100,,100,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.185882049,22.1,1.277112007,0.039804697,0.001990235,20
spambase,FACETIndex,100,,1000,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.132754399,20.45,4.726193666,0.071226597,0.00356133,20
spambase,FACETIndex,100,,5000,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.106330672,19.35,20.41928482,0.136939287,0.006846964,20
spambase,FACETIndex,100,,10000,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.084559006,17.85,41.77770281,0.076381207,0.00381906,20
spambase,FACETIndex,100,,20000,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.085360286,18.25,80.31414199,0.130522728,0.006526136,20
spambase,FACETIndex,100,,30000,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.078522742,17.25,120.280582,0.137949228,0.006897461,20
spambase,FACETIndex,100,,40000,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.075747451,18.15,163.9937334,0.187679291,0.009383965,20
spambase,FACETIndex,100,,50000,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.065256807,16.7,205.6063461,0.183745146,0.009187257,20
spambase,FACETIndex,100,,60000,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.05923037,16.45,247.9576929,0.221109867,0.011055493,20
spambase,FACETIndex,100,,70000,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.075372009,16.8,287.8753188,0.267912388,0.013395619,20
spambase,FACETIndex,100,,80000,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.06232583,17.45,327.1377339,0.322393894,0.016119695,20
spambase,FACETIndex,100,,90000,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.057271316,16.5,368.514564,0.254776001,0.0127388,20
spambase,FACETIndex,100,,100000,0,0.958695652,0.95026178,0.95026178,0.95026178,1,0.066979233,16.45,408.1540015,0.297438145,0.014871907,20
spambase,FACETIndex,100,,100,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.201725757,20.95,1.292414427,0.041277885,0.002063894,20
spambase,FACETIndex,100,,1000,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.152806263,21,4.853896618,0.07924509,0.003962255,20
spambase,FACETIndex,100,,5000,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.095442575,17.55,20.80450988,0.163070679,0.008153534,20
spambase,FACETIndex,100,,10000,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.079905758,17.35,41.86236906,0.200655699,0.010032785,20
spambase,FACETIndex,100,,20000,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.068088994,17.9,82.40473747,0.220524311,0.011026216,20
spambase,FACETIndex,100,,30000,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.0608592,16.05,121.9881532,0.210878134,0.010543907,20
spambase,FACETIndex,100,,40000,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.060934291,17.55,160.6687961,0.172336817,0.008616841,20
spambase,FACETIndex,100,,50000,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.059949426,16.65,200.8326497,0.374381781,0.018719089,20
spambase,FACETIndex,100,,60000,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.059479897,16.3,243.449837,0.252834797,0.01264174,20
spambase,FACETIndex,100,,70000,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.054789279,16.95,282.3521209,0.263246059,0.013162303,20
spambase,FACETIndex,100,,80000,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.053415661,15.9,322.4000583,0.263996363,0.013199818,20
spambase,FACETIndex,100,,90000,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.051024615,15.2,365.1082666,0.502855301,0.025142765,20
spambase,FACETIndex,100,,100000,1,0.955434783,0.959302326,0.924369748,0.941512126,1,0.049112026,16.1,413.9996469,0.54164052,0.027082026,20
spambase,FACETIndex,100,,100,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.134965315,20.15,1.200835943,0.027649879,0.001382494,20
spambase,FACETIndex,100,,1000,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.098343628,20,4.585543871,0.048490524,0.002424526,20
spambase,FACETIndex,100,,5000,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.075825149,19.45,19.93960285,0.089346647,0.004467332,20
spambase,FACETIndex,100,,10000,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.065790289,17,40.27821541,0.147509813,0.007375491,20
spambase,FACETIndex,100,,20000,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.058093182,16.65,79.20202708,0.134423971,0.006721199,20
spambase,FACETIndex,100,,30000,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.056458441,15.8,119.9271986,0.337779522,0.016888976,20
spambase,FACETIndex,100,,40000,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.056872099,16.4,157.8437619,0.438636541,0.021931827,20
spambase,FACETIndex,100,,50000,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.053658132,16.4,196.7215898,0.255937338,0.012796867,20
spambase,FACETIndex,100,,60000,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.053438026,15.9,240.089505,0.304756165,0.015237808,20
spambase,FACETIndex,100,,70000,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.054068393,16.2,275.7698777,0.431330442,0.021566522,20
spambase,FACETIndex,100,,80000,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.052317036,16.05,311.9164362,0.437567949,0.021878397,20
spambase,FACETIndex,100,,90000,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.051794033,16.05,356.0465851,0.348269463,0.017413473,20
spambase,FACETIndex,100,,100000,2,0.95326087,0.951086957,0.933333333,0.942126514,1,0.050075548,15.05,393.6099923,0.927321911,0.046366096,20
spambase,FACETIndex,100,,100,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.158640959,20.85,1.25185585,0.031802416,0.001590121,20
spambase,FACETIndex,100,,1000,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.101460716,20,4.748832941,0.040875196,0.00204376,20
spambase,FACETIndex,100,,5000,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.081241124,18.5,20.76016879,0.107789993,0.0053895,20
spambase,FACETIndex,100,,10000,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.07628587,18.45,41.66913152,0.16463542,0.008231771,20
spambase,FACETIndex,100,,20000,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.072308865,17.35,79.93622637,0.212131262,0.010606563,20
spambase,FACETIndex,100,,30000,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.068990072,18.2,122.3207827,0.243385315,0.012169266,20
spambase,FACETIndex,100,,40000,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.069648417,17.45,161.1149554,0.357194662,0.017859733,20
spambase,FACETIndex,100,,50000,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.07162125,16.85,203.8669553,0.429190874,0.021459544,20
spambase,FACETIndex,100,,60000,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.066554472,16.2,244.2206643,0.397200108,0.019860005,20
spambase,FACETIndex,100,,70000,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.066491812,15.45,280.4747884,0.442124128,0.022106206,20
spambase,FACETIndex,100,,80000,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.062325048,17.35,324.6862459,0.520549059,0.026027453,20
spambase,FACETIndex,100,,90000,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.064418103,17.05,370.6897171,0.547814846,0.027390742,20
spambase,FACETIndex,100,,100000,4,0.945652174,0.94017094,0.919220056,0.929577465,1,0.061780525,16.2,404.8021119,0.49924016,0.024962008,20
spambase,FACETIndex,100,,100,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.241791632,23.25,1.286227942,0.040082455,0.002004123,20
spambase,FACETIndex,100,,1000,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.170442207,19.25,4.713392973,0.082881451,0.004144073,20
spambase,FACETIndex,100,,5000,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.14795872,20.25,20.87736702,0.135331154,0.006766558,20
spambase,FACETIndex,100,,10000,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.128435665,18.95,42.19151402,0.286093235,0.014304662,20
spambase,FACETIndex,100,,20000,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,17.6,82.36505961,0.506186962,0.025309348,20
spambase,FACETIndex,100,,30000,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.109866889,16.8,123.2480242,0.511033773,0.025551689,20
spambase,FACETIndex,100,,40000,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.11350671,17.55,161.8568425,0.848578215,0.042428911,20
spambase,FACETIndex,100,,50000,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.107915752,18.6,203.7729442,0.900624514,0.045031226,20
spambase,FACETIndex,100,,60000,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.10160182,17.7,244.2529562,0.667200089,0.033360004,20
spambase,FACETIndex,100,,70000,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.100438398,16.5,284.6124573,1.311963081,0.065598154,20
spambase,FACETIndex,100,,80000,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.09897794,16.1,322.3957121,1.182967901,0.059148395,20
spambase,FACETIndex,100,,90000,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.103208792,17.3,364.8046973,1.363776922,0.068188846,20
spambase,FACETIndex,100,,100000,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.097938567,18.05,405.9115219,0.9618752,0.04809376,20
spambase,FACETIndex,100,,100,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.123527397,19.4,1.225756645,0.031110525,0.001555526,20
spambase,FACETIndex,100,,1000,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.095618787,18.7,4.654434204,0.063168287,0.003158414,20
spambase,FACETIndex,100,,5000,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.070350357,16.55,19.98762155,0.114262342,0.005713117,20
spambase,FACETIndex,100,,10000,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.068961794,16.6,41.31980157,0.26696372,0.013348186,20
spambase,FACETIndex,100,,20000,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.063766648,16.15,80.62486672,0.360785007,0.01803925,20
spambase,FACETIndex,100,,30000,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.055703696,15.85,121.7986388,0.432689428,0.021634471,20
spambase,FACETIndex,100,,40000,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.057724756,16.2,163.0444016,0.591975689,0.029598784,20
spambase,FACETIndex,100,,50000,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.051015794,15.35,203.8085039,0.566854954,0.028342748,20
spambase,FACETIndex,100,,60000,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.048496813,13.85,234.0722055,0.607278585,0.030363929,20
spambase,FACETIndex,100,,70000,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.051507393,15.5,284.224726,0.771544695,0.038577235,20
spambase,FACETIndex,100,,80000,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.050532303,16.45,327.2298973,0.939322472,0.046966124,20
spambase,FACETIndex,100,,90000,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.051293592,15.1,369.4535575,1.061344385,0.053067219,20
spambase,FACETIndex,100,,100000,6,0.947826087,0.954415954,0.91280654,0.933147632,1,0.049057379,15.3,407.6870012,1.026887655,0.051344383,20
spambase,FACETIndex,100,,100,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.226682937,20.15,1.23241353,0.038626909,0.001931345,20
spambase,FACETIndex,100,,1000,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.136542333,19.6,4.536930323,0.050414562,0.002520728,20
spambase,FACETIndex,100,,5000,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.139843521,18.4,20.24908733,0.153691053,0.007684553,20
spambase,FACETIndex,100,,10000,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.106120545,17.6,41.00360823,0.15030551,0.007515275,20
spambase,FACETIndex,100,,20000,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.077862198,16.75,78.68447351,0.15580368,0.007790184,20
spambase,FACETIndex,100,,30000,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.084991965,16.45,120.9013035,0.31640625,0.015820313,20
spambase,FACETIndex,100,,40000,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.074491765,16,158.3313823,0.143009424,0.007150471,20
spambase,FACETIndex,100,,50000,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.081699788,16.35,199.7957544,0.361715794,0.01808579,20
spambase,FACETIndex,100,,60000,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.075062642,16.4,239.8659351,0.445132017,0.022256601,20
spambase,FACETIndex,100,,70000,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.075414536,16.3,280.4029493,0.294483423,0.014724171,20
spambase,FACETIndex,100,,80000,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.070609468,17.45,319.3491287,0.507840872,0.025392044,20
spambase,FACETIndex,100,,90000,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.070684433,16.45,358.0398896,0.392004251,0.019600213,20
spambase,FACETIndex,100,,100000,7,0.963043478,0.971428571,0.934065934,0.952380952,1,0.076926321,16.1,396.9835455,0.714075565,0.035703778,20
spambase,FACETIndex,100,,100,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.201274945,21.6,1.217983484,0.039481163,0.001974058,20
spambase,FACETIndex,100,,1000,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.161733739,20.35,4.673481464,0.075450897,0.003772545,20
spambase,FACETIndex,100,,5000,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.113578147,16.95,20.39748263,0.113871336,0.005693567,20
spambase,FACETIndex,100,,10000,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.094262931,18.6,41.16182423,0.138871431,0.006943572,20
spambase,FACETIndex,100,,20000,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08887645,16,81.30463147,0.198064089,0.009903204,20
spambase,FACETIndex,100,,30000,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.079702514,16.9,119.3506203,0.247313499,0.012365675,20
spambase,FACETIndex,100,,40000,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.080837808,16.05,164.2641978,0.232331276,0.011616564,20
spambase,FACETIndex,100,,50000,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.08258967,16,203.5684516,0.284511328,0.014225566,20
spambase,FACETIndex,100,,60000,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.076803858,16.55,245.5740104,0.305093527,0.015254676,20
spambase,FACETIndex,100,,70000,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.083243318,16.8,285.6019018,0.450161219,0.022508061,20
spambase,FACETIndex,100,,80000,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.076563547,16.35,325.2669764,0.406866789,0.020343339,20
spambase,FACETIndex,100,,90000,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.076748768,15.3,367.3569622,0.376698732,0.018834937,20
spambase,FACETIndex,100,,100000,8,0.944565217,0.928205128,0.94025974,0.934193548,1,0.069060235,15.35,406.747843,0.369006395,0.01845032,20
spambase,FACETIndex,100,,100,9,0.94673913,0.960725076,0.898305085,0.928467153,1,0.186138666,21.65,1.224526167,0.033857584,0.001692879,20
