iteration,explainer,dataset,instance,perturbation_size,nperturbations,per_valid
2,RFOCSE,compas,2405,0.0435,100,1
2,RFOCSE,compas,2405,0.044,100,1
2,RFOCSE,compas,2405,0.0445,100,1
2,RFOCSE,compas,2405,0.045,100,1
2,RFOCSE,compas,2405,0.0455,100,1
2,RFOCSE,compas,2405,0.046,100,1
2,RFOCSE,compas,2405,0.0465,100,1
2,RFOCSE,compas,2405,0.047,100,1
2,RFOCSE,compas,2405,0.0475,100,1
2,RFOCSE,compas,2405,0.048,100,1
2,RFOCSE,compas,2405,0.0485,100,1
2,RFOCSE,compas,2405,0.049,100,1
2,RFOCSE,compas,2405,0.0495,100,1
2,RFOCSE,compas,2405,0.05,100,1
2,RFOCSE,compas,2405,0.055,100,1
2,RFOCSE,compas,2405,0.06,100,1
2,RFOCSE,compas,2405,0.065,100,1
2,RFOCSE,compas,2405,0.07,100,1
2,RFOCSE,compas,2405,0.075,100,1
2,RFOCSE,compas,2405,0.08,100,1
2,RFOCSE,compas,2405,0.085,100,1
2,RFOCSE,compas,2405,0.09,100,1
2,RFOCSE,compas,2405,0.095,100,1
2,RFOCSE,compas,2405,0.1,100,1
3,RFOCSE,compas,4372,1.00E-05,100,1
3,RFOCSE,compas,4372,2.00E-05,100,1
3,RFOCSE,compas,4372,3.00E-05,100,1
3,RFOCSE,compas,4372,4.00E-05,100,1
3,RFOCSE,compas,4372,5.00E-05,100,1
3,RFOCSE,compas,4372,6.00E-05,100,1
3,RFOCSE,compas,4372,7.00E-05,100,1
3,RFOCSE,compas,4372,8.00E-05,100,1
3,RFOCSE,compas,4372,9.00E-05,100,1
3,RFOCSE,compas,4372,0.0001,100,1
3,RFOCSE,compas,4372,0.00011,100,1
3,RFOCSE,compas,4372,0.00012,100,1
3,RFOCSE,compas,4372,0.00013,100,1
3,RFOCSE,compas,4372,0.00014,100,1
3,RFOCSE,compas,4372,0.00015,100,1
3,RFOCSE,compas,4372,0.00016,100,1
3,RFOCSE,compas,4372,0.00017,100,1
3,RFOCSE,compas,4372,0.00018,100,1
3,RFOCSE,compas,4372,0.00019,100,1
3,RFOCSE,compas,4372,0.0002,100,1
3,RFOCSE,compas,4372,0.00021,100,1
3,RFOCSE,compas,4372,0.00022,100,1
3,RFOCSE,compas,4372,0.00023,100,1
3,RFOCSE,compas,4372,0.00024,100,1
3,RFOCSE,compas,4372,0.00025,100,1
3,RFOCSE,compas,4372,0.00026,100,1
3,RFOCSE,compas,4372,0.00027,100,1
3,RFOCSE,compas,4372,0.00028,100,1
3,RFOCSE,compas,4372,0.00029,100,1
3,RFOCSE,compas,4372,0.0003,100,1
3,RFOCSE,compas,4372,0.00031,100,1
3,RFOCSE,compas,4372,0.00032,100,1
3,RFOCSE,compas,4372,0.00033,100,1
3,RFOCSE,compas,4372,0.00034,100,1
3,RFOCSE,compas,4372,0.00035,100,1
3,RFOCSE,compas,4372,0.00036,100,1
3,RFOCSE,compas,4372,0.00037,100,1
3,RFOCSE,compas,4372,0.00038,100,1
3,RFOCSE,compas,4372,0.00039,100,1
3,RFOCSE,compas,4372,0.0004,100,1
3,RFOCSE,compas,4372,0.00041,100,1
3,RFOCSE,compas,4372,0.00042,100,1
3,RFOCSE,compas,4372,0.00043,100,1
3,RFOCSE,compas,4372,0.00044,100,1
3,RFOCSE,compas,4372,0.00045,100,1
3,RFOCSE,compas,4372,0.00046,100,1
3,RFOCSE,compas,4372,0.00047,100,1
3,RFOCSE,compas,4372,0.00048,100,1
3,RFOCSE,compas,4372,0.00049,100,1
3,RFOCSE,compas,4372,0.0005,100,1
3,RFOCSE,compas,4372,0.001,100,1
3,RFOCSE,compas,4372,0.0015,100,1
3,RFOCSE,compas,4372,0.002,100,1
3,RFOCSE,compas,4372,0.0025,100,1
3,RFOCSE,compas,4372,0.003,100,1
3,RFOCSE,compas,4372,0.0035,100,1
3,RFOCSE,compas,4372,0.004,100,1
3,RFOCSE,compas,4372,0.0045,100,1
3,RFOCSE,compas,4372,0.005,100,1
3,RFOCSE,compas,4372,0.0055,100,1
3,RFOCSE,compas,4372,0.006,100,1
3,RFOCSE,compas,4372,0.0065,100,1
3,RFOCSE,compas,4372,0.007,100,1
3,RFOCSE,compas,4372,0.0075,100,1
3,RFOCSE,compas,4372,0.008,100,1
3,RFOCSE,compas,4372,0.0085,100,1
3,RFOCSE,compas,4372,0.009,100,1
3,RFOCSE,compas,4372,0.0095,100,1
3,RFOCSE,compas,4372,0.01,100,1
3,RFOCSE,compas,4372,0.0105,100,1
3,RFOCSE,compas,4372,0.011,100,1
3,RFOCSE,compas,4372,0.0115,100,1
3,RFOCSE,compas,4372,0.012,100,1
3,RFOCSE,compas,4372,0.0125,100,1
3,RFOCSE,compas,4372,0.013,100,1
3,RFOCSE,compas,4372,0.0135,100,1
3,RFOCSE,compas,4372,0.014,100,1
3,RFOCSE,compas,4372,0.0145,100,1
3,RFOCSE,compas,4372,0.015,100,1
3,RFOCSE,compas,4372,0.0155,100,1
3,RFOCSE,compas,4372,0.016,100,1
3,RFOCSE,compas,4372,0.0165,100,1
3,RFOCSE,compas,4372,0.017,100,1
3,RFOCSE,compas,4372,0.0175,100,1
3,RFOCSE,compas,4372,0.018,100,1
3,RFOCSE,compas,4372,0.0185,100,1
3,RFOCSE,compas,4372,0.019,100,1
3,RFOCSE,compas,4372,0.0195,100,1
3,RFOCSE,compas,4372,0.02,100,1
3,RFOCSE,compas,4372,0.0205,100,1
3,RFOCSE,compas,4372,0.021,100,1
3,RFOCSE,compas,4372,0.0215,100,1
3,RFOCSE,compas,4372,0.022,100,1
3,RFOCSE,compas,4372,0.0225,100,1
3,RFOCSE,compas,4372,0.023,100,1
3,RFOCSE,compas,4372,0.0235,100,1
3,RFOCSE,compas,4372,0.024,100,1
3,RFOCSE,compas,4372,0.0245,100,1
3,RFOCSE,compas,4372,0.025,100,1
3,RFOCSE,compas,4372,0.0255,100,1
3,RFOCSE,compas,4372,0.026,100,1
3,RFOCSE,compas,4372,0.0265,100,1
3,RFOCSE,compas,4372,0.027,100,1
3,RFOCSE,compas,4372,0.0275,100,1
3,RFOCSE,compas,4372,0.028,100,1
3,RFOCSE,compas,4372,0.0285,100,1
3,RFOCSE,compas,4372,0.029,100,1
3,RFOCSE,compas,4372,0.0295,100,1
3,RFOCSE,compas,4372,0.03,100,1
3,RFOCSE,compas,4372,0.0305,100,1
3,RFOCSE,compas,4372,0.031,100,1
3,RFOCSE,compas,4372,0.0315,100,1
3,RFOCSE,compas,4372,0.032,100,1
3,RFOCSE,compas,4372,0.0325,100,1
3,RFOCSE,compas,4372,0.033,100,1
3,RFOCSE,compas,4372,0.0335,100,1
3,RFOCSE,compas,4372,0.034,100,1
3,RFOCSE,compas,4372,0.0345,100,1
3,RFOCSE,compas,4372,0.035,100,1
3,RFOCSE,compas,4372,0.0355,100,1
3,RFOCSE,compas,4372,0.036,100,1
3,RFOCSE,compas,4372,0.0365,100,1
3,RFOCSE,compas,4372,0.037,100,1
3,RFOCSE,compas,4372,0.0375,100,1
3,RFOCSE,compas,4372,0.038,100,1
3,RFOCSE,compas,4372,0.0385,100,1
3,RFOCSE,compas,4372,0.039,100,1
3,RFOCSE,compas,4372,0.0395,100,1
3,RFOCSE,compas,4372,0.04,100,1
3,RFOCSE,compas,4372,0.0405,100,1
3,RFOCSE,compas,4372,0.041,100,1
3,RFOCSE,compas,4372,0.0415,100,1
3,RFOCSE,compas,4372,0.042,100,1
3,RFOCSE,compas,4372,0.0425,100,1
3,RFOCSE,compas,4372,0.043,100,1
3,RFOCSE,compas,4372,0.0435,100,1
3,RFOCSE,compas,4372,0.044,100,1
3,RFOCSE,compas,4372,0.0445,100,1
3,RFOCSE,compas,4372,0.045,100,1
3,RFOCSE,compas,4372,0.0455,100,1
3,RFOCSE,compas,4372,0.046,100,1
3,RFOCSE,compas,4372,0.0465,100,1
3,RFOCSE,compas,4372,0.047,100,1
3,RFOCSE,compas,4372,0.0475,100,1
3,RFOCSE,compas,4372,0.048,100,1
3,RFOCSE,compas,4372,0.0485,100,1
3,RFOCSE,compas,4372,0.049,100,1
3,RFOCSE,compas,4372,0.0495,100,1
3,RFOCSE,compas,4372,0.05,100,1
3,RFOCSE,compas,4372,0.055,100,1
3,RFOCSE,compas,4372,0.06,100,1
3,RFOCSE,compas,4372,0.065,100,1
3,RFOCSE,compas,4372,0.07,100,1
3,RFOCSE,compas,4372,0.075,100,1
3,RFOCSE,compas,4372,0.08,100,1
3,RFOCSE,compas,4372,0.085,100,1
3,RFOCSE,compas,4372,0.09,100,1
3,RFOCSE,compas,4372,0.095,100,1
3,RFOCSE,compas,4372,0.1,100,1
4,RFOCSE,compas,3080,1.00E-05,100,1
4,RFOCSE,compas,3080,2.00E-05,100,1
4,RFOCSE,compas,3080,3.00E-05,100,1
4,RFOCSE,compas,3080,4.00E-05,100,1
4,RFOCSE,compas,3080,5.00E-05,100,1
4,RFOCSE,compas,3080,6.00E-05,100,1
4,RFOCSE,compas,3080,7.00E-05,100,1
4,RFOCSE,compas,3080,8.00E-05,100,1
4,RFOCSE,compas,3080,9.00E-05,100,1
4,RFOCSE,compas,3080,0.0001,100,1
4,RFOCSE,compas,3080,0.00011,100,1
4,RFOCSE,compas,3080,0.00012,100,1
4,RFOCSE,compas,3080,0.00013,100,1
4,RFOCSE,compas,3080,0.00014,100,1
4,RFOCSE,compas,3080,0.00015,100,1
4,RFOCSE,compas,3080,0.00016,100,1
4,RFOCSE,compas,3080,0.00017,100,1
4,RFOCSE,compas,3080,0.00018,100,1
4,RFOCSE,compas,3080,0.00019,100,1
4,RFOCSE,compas,3080,0.0002,100,1
4,RFOCSE,compas,3080,0.00021,100,1
4,RFOCSE,compas,3080,0.00022,100,1
4,RFOCSE,compas,3080,0.00023,100,1
4,RFOCSE,compas,3080,0.00024,100,1
4,RFOCSE,compas,3080,0.00025,100,1
4,RFOCSE,compas,3080,0.00026,100,1
4,RFOCSE,compas,3080,0.00027,100,1
4,RFOCSE,compas,3080,0.00028,100,1
4,RFOCSE,compas,3080,0.00029,100,1
4,RFOCSE,compas,3080,0.0003,100,1
4,RFOCSE,compas,3080,0.00031,100,1
4,RFOCSE,compas,3080,0.00032,100,1
4,RFOCSE,compas,3080,0.00033,100,1
4,RFOCSE,compas,3080,0.00034,100,1
4,RFOCSE,compas,3080,0.00035,100,1
4,RFOCSE,compas,3080,0.00036,100,1
4,RFOCSE,compas,3080,0.00037,100,1
4,RFOCSE,compas,3080,0.00038,100,1
4,RFOCSE,compas,3080,0.00039,100,1
4,RFOCSE,compas,3080,0.0004,100,1
4,RFOCSE,compas,3080,0.00041,100,1
4,RFOCSE,compas,3080,0.00042,100,1
4,RFOCSE,compas,3080,0.00043,100,1
4,RFOCSE,compas,3080,0.00044,100,1
4,RFOCSE,compas,3080,0.00045,100,1
4,RFOCSE,compas,3080,0.00046,100,1
4,RFOCSE,compas,3080,0.00047,100,1
4,RFOCSE,compas,3080,0.00048,100,1
4,RFOCSE,compas,3080,0.00049,100,1
4,RFOCSE,compas,3080,0.0005,100,1
4,RFOCSE,compas,3080,0.001,100,1
4,RFOCSE,compas,3080,0.0015,100,1
4,RFOCSE,compas,3080,0.002,100,1
4,RFOCSE,compas,3080,0.0025,100,1
4,RFOCSE,compas,3080,0.003,100,1
4,RFOCSE,compas,3080,0.0035,100,1
4,RFOCSE,compas,3080,0.004,100,1
4,RFOCSE,compas,3080,0.0045,100,1
4,RFOCSE,compas,3080,0.005,100,1
4,RFOCSE,compas,3080,0.0055,100,1
4,RFOCSE,compas,3080,0.006,100,1
4,RFOCSE,compas,3080,0.0065,100,1
4,RFOCSE,compas,3080,0.007,100,1
4,RFOCSE,compas,3080,0.0075,100,1
4,RFOCSE,compas,3080,0.008,100,1
4,RFOCSE,compas,3080,0.0085,100,1
4,RFOCSE,compas,3080,0.009,100,1
4,RFOCSE,compas,3080,0.0095,100,1
4,RFOCSE,compas,3080,0.01,100,1
4,RFOCSE,compas,3080,0.0105,100,1
4,RFOCSE,compas,3080,0.011,100,1
4,RFOCSE,compas,3080,0.0115,100,1
4,RFOCSE,compas,3080,0.012,100,1
4,RFOCSE,compas,3080,0.0125,100,1
4,RFOCSE,compas,3080,0.013,100,1
4,RFOCSE,compas,3080,0.0135,100,1
4,RFOCSE,compas,3080,0.014,100,1
4,RFOCSE,compas,3080,0.0145,100,1
4,RFOCSE,compas,3080,0.015,100,1
4,RFOCSE,compas,3080,0.0155,100,1
4,RFOCSE,compas,3080,0.016,100,1
4,RFOCSE,compas,3080,0.0165,100,1
4,RFOCSE,compas,3080,0.017,100,1
4,RFOCSE,compas,3080,0.0175,100,1
4,RFOCSE,compas,3080,0.018,100,1
4,RFOCSE,compas,3080,0.0185,100,1
4,RFOCSE,compas,3080,0.019,100,1
4,RFOCSE,compas,3080,0.0195,100,1
4,RFOCSE,compas,3080,0.02,100,1
4,RFOCSE,compas,3080,0.0205,100,1
4,RFOCSE,compas,3080,0.021,100,1
4,RFOCSE,compas,3080,0.0215,100,1
4,RFOCSE,compas,3080,0.022,100,1
4,RFOCSE,compas,3080,0.0225,100,1
4,RFOCSE,compas,3080,0.023,100,1
4,RFOCSE,compas,3080,0.0235,100,1
4,RFOCSE,compas,3080,0.024,100,1
4,RFOCSE,compas,3080,0.0245,100,1
4,RFOCSE,compas,3080,0.025,100,1
4,RFOCSE,compas,3080,0.0255,100,1
4,RFOCSE,compas,3080,0.026,100,1
4,RFOCSE,compas,3080,0.0265,100,1
4,RFOCSE,compas,3080,0.027,100,1
4,RFOCSE,compas,3080,0.0275,100,1
4,RFOCSE,compas,3080,0.028,100,1
4,RFOCSE,compas,3080,0.0285,100,1
4,RFOCSE,compas,3080,0.029,100,1
4,RFOCSE,compas,3080,0.0295,100,1
4,RFOCSE,compas,3080,0.03,100,1
4,RFOCSE,compas,3080,0.0305,100,1
4,RFOCSE,compas,3080,0.031,100,1
4,RFOCSE,compas,3080,0.0315,100,1
4,RFOCSE,compas,3080,0.032,100,1
4,RFOCSE,compas,3080,0.0325,100,1
4,RFOCSE,compas,3080,0.033,100,1
4,RFOCSE,compas,3080,0.0335,100,1
4,RFOCSE,compas,3080,0.034,100,1
4,RFOCSE,compas,3080,0.0345,100,1
4,RFOCSE,compas,3080,0.035,100,1
4,RFOCSE,compas,3080,0.0355,100,1
4,RFOCSE,compas,3080,0.036,100,1
4,RFOCSE,compas,3080,0.0365,100,1
4,RFOCSE,compas,3080,0.037,100,1
4,RFOCSE,compas,3080,0.0375,100,1
4,RFOCSE,compas,3080,0.038,100,1
4,RFOCSE,compas,3080,0.0385,100,1
4,RFOCSE,compas,3080,0.039,100,1
4,RFOCSE,compas,3080,0.0395,100,1
4,RFOCSE,compas,3080,0.04,100,1
4,RFOCSE,compas,3080,0.0405,100,1
4,RFOCSE,compas,3080,0.041,100,1
4,RFOCSE,compas,3080,0.0415,100,1
4,RFOCSE,compas,3080,0.042,100,1
4,RFOCSE,compas,3080,0.0425,100,1
4,RFOCSE,compas,3080,0.043,100,1
4,RFOCSE,compas,3080,0.0435,100,1
4,RFOCSE,compas,3080,0.044,100,1
4,RFOCSE,compas,3080,0.0445,100,1
4,RFOCSE,compas,3080,0.045,100,1
4,RFOCSE,compas,3080,0.0455,100,1
4,RFOCSE,compas,3080,0.046,100,1
4,RFOCSE,compas,3080,0.0465,100,1
4,RFOCSE,compas,3080,0.047,100,1
4,RFOCSE,compas,3080,0.0475,100,1
4,RFOCSE,compas,3080,0.048,100,1
4,RFOCSE,compas,3080,0.0485,100,1
4,RFOCSE,compas,3080,0.049,100,1
4,RFOCSE,compas,3080,0.0495,100,1
4,RFOCSE,compas,3080,0.05,100,1
4,RFOCSE,compas,3080,0.055,100,1
4,RFOCSE,compas,3080,0.06,100,1
4,RFOCSE,compas,3080,0.065,100,1
4,RFOCSE,compas,3080,0.07,100,1
4,RFOCSE,compas,3080,0.075,100,1
4,RFOCSE,compas,3080,0.08,100,1
4,RFOCSE,compas,3080,0.085,100,1
4,RFOCSE,compas,3080,0.09,100,1
4,RFOCSE,compas,3080,0.095,100,1
4,RFOCSE,compas,3080,0.1,100,1
5,RFOCSE,compas,1582,1.00E-05,100,1
5,RFOCSE,compas,1582,2.00E-05,100,1
5,RFOCSE,compas,1582,3.00E-05,100,1
5,RFOCSE,compas,1582,4.00E-05,100,1
5,RFOCSE,compas,1582,5.00E-05,100,1
5,RFOCSE,compas,1582,6.00E-05,100,1
5,RFOCSE,compas,1582,7.00E-05,100,1
5,RFOCSE,compas,1582,8.00E-05,100,1
5,RFOCSE,compas,1582,9.00E-05,100,1
5,RFOCSE,compas,1582,0.0001,100,1
5,RFOCSE,compas,1582,0.00011,100,1
5,RFOCSE,compas,1582,0.00012,100,1
5,RFOCSE,compas,1582,0.00013,100,1
5,RFOCSE,compas,1582,0.00014,100,1
5,RFOCSE,compas,1582,0.00015,100,1
5,RFOCSE,compas,1582,0.00016,100,1
5,RFOCSE,compas,1582,0.00017,100,1
5,RFOCSE,compas,1582,0.00018,100,1
5,RFOCSE,compas,1582,0.00019,100,1
5,RFOCSE,compas,1582,0.0002,100,1
5,RFOCSE,compas,1582,0.00021,100,1
5,RFOCSE,compas,1582,0.00022,100,1
5,RFOCSE,compas,1582,0.00023,100,1
5,RFOCSE,compas,1582,0.00024,100,1
5,RFOCSE,compas,1582,0.00025,100,1
5,RFOCSE,compas,1582,0.00026,100,1
5,RFOCSE,compas,1582,0.00027,100,1
5,RFOCSE,compas,1582,0.00028,100,1
5,RFOCSE,compas,1582,0.00029,100,1
5,RFOCSE,compas,1582,0.0003,100,1
5,RFOCSE,compas,1582,0.00031,100,1
5,RFOCSE,compas,1582,0.00032,100,1
5,RFOCSE,compas,1582,0.00033,100,1
5,RFOCSE,compas,1582,0.00034,100,1
5,RFOCSE,compas,1582,0.00035,100,1
5,RFOCSE,compas,1582,0.00036,100,1
5,RFOCSE,compas,1582,0.00037,100,1
5,RFOCSE,compas,1582,0.00038,100,1
5,RFOCSE,compas,1582,0.00039,100,1
5,RFOCSE,compas,1582,0.0004,100,1
5,RFOCSE,compas,1582,0.00041,100,1
5,RFOCSE,compas,1582,0.00042,100,1
5,RFOCSE,compas,1582,0.00043,100,1
5,RFOCSE,compas,1582,0.00044,100,1
5,RFOCSE,compas,1582,0.00045,100,1
5,RFOCSE,compas,1582,0.00046,100,1
5,RFOCSE,compas,1582,0.00047,100,1
5,RFOCSE,compas,1582,0.00048,100,1
5,RFOCSE,compas,1582,0.00049,100,1
5,RFOCSE,compas,1582,0.0005,100,1
5,RFOCSE,compas,1582,0.001,100,1
5,RFOCSE,compas,1582,0.0015,100,1
5,RFOCSE,compas,1582,0.002,100,1
5,RFOCSE,compas,1582,0.0025,100,1
5,RFOCSE,compas,1582,0.003,100,1
5,RFOCSE,compas,1582,0.0035,100,1
5,RFOCSE,compas,1582,0.004,100,1
5,RFOCSE,compas,1582,0.0045,100,1
5,RFOCSE,compas,1582,0.005,100,1
5,RFOCSE,compas,1582,0.0055,100,1
5,RFOCSE,compas,1582,0.006,100,1
5,RFOCSE,compas,1582,0.0065,100,1
5,RFOCSE,compas,1582,0.007,100,1
5,RFOCSE,compas,1582,0.0075,100,1
5,RFOCSE,compas,1582,0.008,100,1
5,RFOCSE,compas,1582,0.0085,100,1
5,RFOCSE,compas,1582,0.009,100,1
5,RFOCSE,compas,1582,0.0095,100,1
5,RFOCSE,compas,1582,0.01,100,1
5,RFOCSE,compas,1582,0.0105,100,1
5,RFOCSE,compas,1582,0.011,100,1
5,RFOCSE,compas,1582,0.0115,100,1
5,RFOCSE,compas,1582,0.012,100,1
5,RFOCSE,compas,1582,0.0125,100,1
5,RFOCSE,compas,1582,0.013,100,1
5,RFOCSE,compas,1582,0.0135,100,1
5,RFOCSE,compas,1582,0.014,100,1
5,RFOCSE,compas,1582,0.0145,100,1
5,RFOCSE,compas,1582,0.015,100,1
5,RFOCSE,compas,1582,0.0155,100,1
5,RFOCSE,compas,1582,0.016,100,1
5,RFOCSE,compas,1582,0.0165,100,1
5,RFOCSE,compas,1582,0.017,100,1
5,RFOCSE,compas,1582,0.0175,100,1
5,RFOCSE,compas,1582,0.018,100,1
5,RFOCSE,compas,1582,0.0185,100,1
5,RFOCSE,compas,1582,0.019,100,1
5,RFOCSE,compas,1582,0.0195,100,1
5,RFOCSE,compas,1582,0.02,100,1
5,RFOCSE,compas,1582,0.0205,100,1
5,RFOCSE,compas,1582,0.021,100,1
5,RFOCSE,compas,1582,0.0215,100,1
5,RFOCSE,compas,1582,0.022,100,1
5,RFOCSE,compas,1582,0.0225,100,1
5,RFOCSE,compas,1582,0.023,100,1
5,RFOCSE,compas,1582,0.0235,100,1
5,RFOCSE,compas,1582,0.024,100,1
5,RFOCSE,compas,1582,0.0245,100,1
5,RFOCSE,compas,1582,0.025,100,1
5,RFOCSE,compas,1582,0.0255,100,1
5,RFOCSE,compas,1582,0.026,100,1
5,RFOCSE,compas,1582,0.0265,100,1
5,RFOCSE,compas,1582,0.027,100,1
5,RFOCSE,compas,1582,0.0275,100,1
5,RFOCSE,compas,1582,0.028,100,1
5,RFOCSE,compas,1582,0.0285,100,1
5,RFOCSE,compas,1582,0.029,100,1
5,RFOCSE,compas,1582,0.0295,100,1
5,RFOCSE,compas,1582,0.03,100,1
5,RFOCSE,compas,1582,0.0305,100,1
5,RFOCSE,compas,1582,0.031,100,1
5,RFOCSE,compas,1582,0.0315,100,1
5,RFOCSE,compas,1582,0.032,100,1
5,RFOCSE,compas,1582,0.0325,100,1
5,RFOCSE,compas,1582,0.033,100,1
5,RFOCSE,compas,1582,0.0335,100,1
5,RFOCSE,compas,1582,0.034,100,1
5,RFOCSE,compas,1582,0.0345,100,1
5,RFOCSE,compas,1582,0.035,100,1
5,RFOCSE,compas,1582,0.0355,100,1
5,RFOCSE,compas,1582,0.036,100,1
5,RFOCSE,compas,1582,0.0365,100,1
5,RFOCSE,compas,1582,0.037,100,1
5,RFOCSE,compas,1582,0.0375,100,1
5,RFOCSE,compas,1582,0.038,100,1
5,RFOCSE,compas,1582,0.0385,100,1
5,RFOCSE,compas,1582,0.039,100,1
5,RFOCSE,compas,1582,0.0395,100,1
5,RFOCSE,compas,1582,0.04,100,1
5,RFOCSE,compas,1582,0.0405,100,1
5,RFOCSE,compas,1582,0.041,100,1
5,RFOCSE,compas,1582,0.0415,100,1
5,RFOCSE,compas,1582,0.042,100,1
5,RFOCSE,compas,1582,0.0425,100,1
5,RFOCSE,compas,1582,0.043,100,1
5,RFOCSE,compas,1582,0.0435,100,1
5,RFOCSE,compas,1582,0.044,100,1
5,RFOCSE,compas,1582,0.0445,100,1
5,RFOCSE,compas,1582,0.045,100,1
5,RFOCSE,compas,1582,0.0455,100,1
5,RFOCSE,compas,1582,0.046,100,1
5,RFOCSE,compas,1582,0.0465,100,1
5,RFOCSE,compas,1582,0.047,100,1
5,RFOCSE,compas,1582,0.0475,100,1
5,RFOCSE,compas,1582,0.048,100,1
5,RFOCSE,compas,1582,0.0485,100,1
5,RFOCSE,compas,1582,0.049,100,1
5,RFOCSE,compas,1582,0.0495,100,1
5,RFOCSE,compas,1582,0.05,100,1
5,RFOCSE,compas,1582,0.055,100,1
5,RFOCSE,compas,1582,0.06,100,1
5,RFOCSE,compas,1582,0.065,100,1
5,RFOCSE,compas,1582,0.07,100,1
5,RFOCSE,compas,1582,0.075,100,1
5,RFOCSE,compas,1582,0.08,100,1
5,RFOCSE,compas,1582,0.085,100,1
5,RFOCSE,compas,1582,0.09,100,1
5,RFOCSE,compas,1582,0.095,100,1
5,RFOCSE,compas,1582,0.1,100,1
6,RFOCSE,compas,2944,1.00E-05,100,1
6,RFOCSE,compas,2944,2.00E-05,100,1
6,RFOCSE,compas,2944,3.00E-05,100,1
6,RFOCSE,compas,2944,4.00E-05,100,1
6,RFOCSE,compas,2944,5.00E-05,100,1
6,RFOCSE,compas,2944,6.00E-05,100,1
6,RFOCSE,compas,2944,7.00E-05,100,1
6,RFOCSE,compas,2944,8.00E-05,100,1
6,RFOCSE,compas,2944,9.00E-05,100,1
6,RFOCSE,compas,2944,0.0001,100,1
6,RFOCSE,compas,2944,0.00011,100,1
6,RFOCSE,compas,2944,0.00012,100,1
6,RFOCSE,compas,2944,0.00013,100,1
6,RFOCSE,compas,2944,0.00014,100,1
6,RFOCSE,compas,2944,0.00015,100,1
6,RFOCSE,compas,2944,0.00016,100,1
6,RFOCSE,compas,2944,0.00017,100,1
6,RFOCSE,compas,2944,0.00018,100,1
6,RFOCSE,compas,2944,0.00019,100,1
6,RFOCSE,compas,2944,0.0002,100,1
6,RFOCSE,compas,2944,0.00021,100,1
6,RFOCSE,compas,2944,0.00022,100,1
6,RFOCSE,compas,2944,0.00023,100,1
6,RFOCSE,compas,2944,0.00024,100,1
6,RFOCSE,compas,2944,0.00025,100,1
6,RFOCSE,compas,2944,0.00026,100,1
6,RFOCSE,compas,2944,0.00027,100,1
6,RFOCSE,compas,2944,0.00028,100,1
6,RFOCSE,compas,2944,0.00029,100,1
6,RFOCSE,compas,2944,0.0003,100,1
6,RFOCSE,compas,2944,0.00031,100,1
6,RFOCSE,compas,2944,0.00032,100,1
6,RFOCSE,compas,2944,0.00033,100,1
6,RFOCSE,compas,2944,0.00034,100,1
6,RFOCSE,compas,2944,0.00035,100,1
6,RFOCSE,compas,2944,0.00036,100,1
6,RFOCSE,compas,2944,0.00037,100,1
6,RFOCSE,compas,2944,0.00038,100,1
6,RFOCSE,compas,2944,0.00039,100,1
6,RFOCSE,compas,2944,0.0004,100,1
6,RFOCSE,compas,2944,0.00041,100,1
6,RFOCSE,compas,2944,0.00042,100,1
6,RFOCSE,compas,2944,0.00043,100,1
6,RFOCSE,compas,2944,0.00044,100,1
6,RFOCSE,compas,2944,0.00045,100,1
6,RFOCSE,compas,2944,0.00046,100,1
6,RFOCSE,compas,2944,0.00047,100,1
6,RFOCSE,compas,2944,0.00048,100,1
6,RFOCSE,compas,2944,0.00049,100,1
6,RFOCSE,compas,2944,0.0005,100,1
6,RFOCSE,compas,2944,0.001,100,1
6,RFOCSE,compas,2944,0.0015,100,1
6,RFOCSE,compas,2944,0.002,100,1
6,RFOCSE,compas,2944,0.0025,100,1
6,RFOCSE,compas,2944,0.003,100,1
6,RFOCSE,compas,2944,0.0035,100,1
6,RFOCSE,compas,2944,0.004,100,1
6,RFOCSE,compas,2944,0.0045,100,1
6,RFOCSE,compas,2944,0.005,100,1
6,RFOCSE,compas,2944,0.0055,100,1
6,RFOCSE,compas,2944,0.006,100,1
6,RFOCSE,compas,2944,0.0065,100,1
6,RFOCSE,compas,2944,0.007,100,1
6,RFOCSE,compas,2944,0.0075,100,1
6,RFOCSE,compas,2944,0.008,100,1
6,RFOCSE,compas,2944,0.0085,100,1
6,RFOCSE,compas,2944,0.009,100,1
6,RFOCSE,compas,2944,0.0095,100,1
6,RFOCSE,compas,2944,0.01,100,1
6,RFOCSE,compas,2944,0.0105,100,1
6,RFOCSE,compas,2944,0.011,100,1
6,RFOCSE,compas,2944,0.0115,100,1
6,RFOCSE,compas,2944,0.012,100,1
6,RFOCSE,compas,2944,0.0125,100,1
6,RFOCSE,compas,2944,0.013,100,1
6,RFOCSE,compas,2944,0.0135,100,1
6,RFOCSE,compas,2944,0.014,100,1
6,RFOCSE,compas,2944,0.0145,100,1
6,RFOCSE,compas,2944,0.015,100,1
6,RFOCSE,compas,2944,0.0155,100,1
6,RFOCSE,compas,2944,0.016,100,1
6,RFOCSE,compas,2944,0.0165,100,1
6,RFOCSE,compas,2944,0.017,100,1
6,RFOCSE,compas,2944,0.0175,100,1
6,RFOCSE,compas,2944,0.018,100,1
6,RFOCSE,compas,2944,0.0185,100,1
