dataset,explainer,n_trees,max_depth,iteration,accuracy,precision,recall,f1,per_valid,avg_dist,avg_manhattan,avg_length,prep_time,explain_time,sample_time,n_explain,nconstr
vertebral,FACETIndex,100,,6,0.758064516,0.711111111,0.941176471,0.810126582,1,0.236100572,,4.45,16.34858084,0.05636692,0.002818346,20,4
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,0.35,0.46752282,,3.142857143,16.39693451,0.060501814,0.003025091,20,4
vertebral,FACETIndex,100,,0,0.822580645,0.829787234,0.928571429,0.876404494,1,0.254634388,,5.1,16.47904444,0.061189175,0.003059459,20,4
vertebral,FACETIndex,100,,2,0.85483871,0.888888889,0.909090909,0.898876404,0.95,0.239566583,,4.736842105,16.4264605,0.062874794,0.00314374,20,4
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,0.3,0.287072264,,5.166666667,16.55899596,0.068183661,0.003409183,20,4
vertebral,FACETIndex,100,,1,0.85483871,0.863636364,0.926829268,0.894117647,1,0.259805358,,4.15,16.46684813,0.069484472,0.003474224,20,4
vertebral,FACETIndex,100,,9,0.887096774,0.934782609,0.914893617,0.924731183,0.35,0.36133462,,5.142857143,16.42008018,0.074169397,0.00370847,20,4
vertebral,FACETIndex,100,,6,0.758064516,0.711111111,0.941176471,0.810126582,1,0.330104064,,5,16.34858084,0.031625986,0.001581299,20,6
vertebral,FACETIndex,100,,2,0.85483871,0.888888889,0.909090909,0.898876404,0.35,0.581895366,,4.714285714,16.4264605,0.038087606,0.00190438,20,6
vertebral,FACETIndex,100,,7,0.919354839,0.895833333,1,0.945054945,0.15,0.397592328,,4.666666667,16.53478122,0.040561676,0.002028084,20,6
vertebral,FACETIndex,100,,0,0.822580645,0.829787234,0.928571429,0.876404494,0.25,0.192410421,,4.4,16.47904444,0.042852402,0.00214262,20,6
vertebral,FACETIndex,100,,1,0.85483871,0.863636364,0.926829268,0.894117647,1,0.251053356,,4.4,16.46684813,0.051391363,0.002569568,20,6
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,0.35,0.465772129,,4,16.39693451,0.054717064,0.002735853,20,6
vertebral,FACETIndex,100,,3,0.774193548,0.871794872,0.790697674,0.829268293,0.45,0.466401398,,5,16.50471377,0.059896469,0.002994823,20,6
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.269184847,,5,16.29325676,0.064876318,0.003243816,20,6
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,1,0.33947904,,5.15,16.55899596,0.065012217,0.003250611,20,6
vertebral,FACETIndex,100,,9,0.887096774,0.934782609,0.914893617,0.924731183,1,0.408873355,,5.6,16.42008018,0.087882757,0.004394138,20,6
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,0.95,0.58048106,,5.421052632,16.55899596,0.025931358,0.001296568,20,8
vertebral,FACETIndex,100,,2,0.85483871,0.888888889,0.909090909,0.898876404,0.35,0.23715399,,4.714285714,16.4264605,0.034604549,0.001730227,20,8
vertebral,FACETIndex,100,,7,0.919354839,0.895833333,1,0.945054945,0.15,0.263635423,,4.666666667,16.53478122,0.035104513,0.001755226,20,8
vertebral,FACETIndex,100,,9,0.887096774,0.934782609,0.914893617,0.924731183,0.35,0.269081833,,5.428571429,16.42008018,0.038093805,0.00190469,20,8
vertebral,FACETIndex,100,,0,0.822580645,0.829787234,0.928571429,0.876404494,1,0.352342935,,4.95,16.47904444,0.03874588,0.001937294,20,8
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,0.45,0.540150894,,4.777777778,16.29325676,0.041496515,0.002074826,20,8
vertebral,FACETIndex,100,,6,0.758064516,0.711111111,0.941176471,0.810126582,1,0.316488001,,4.85,16.34858084,0.041544437,0.002077222,20,8
vertebral,FACETIndex,100,,3,0.774193548,0.871794872,0.790697674,0.829268293,1,0.37155948,,5.15,16.50471377,0.042855024,0.002142751,20,8
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,1,0.214023259,,4.55,16.39693451,0.058697462,0.002934873,20,8
vertebral,FACETIndex,100,,1,0.85483871,0.863636364,0.926829268,0.894117647,0.45,0.470817112,,4.666666667,16.46684813,0.117571831,0.005878592,20,8
vertebral,FACETIndex,100,,0,0.822580645,0.829787234,0.928571429,0.876404494,0.25,0.632362274,,4.4,16.47904444,0.019335985,0.000966799,20,10
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.528570624,,5,16.29325676,0.031033516,0.001551676,20,10
vertebral,FACETIndex,100,,3,0.774193548,0.871794872,0.790697674,0.829268293,0.45,0.545025711,,5.555555556,16.50471377,0.033506632,0.001675332,20,10
vertebral,FACETIndex,100,,1,0.85483871,0.863636364,0.926829268,0.894117647,1,0.386893481,,4.65,16.46684813,0.035771132,0.001788557,20,10
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,1,0.41320102,,5.35,16.39693451,0.037400007,0.00187,20,10
vertebral,FACETIndex,100,,9,0.887096774,0.934782609,0.914893617,0.924731183,0.35,0.445640686,,5.428571429,16.42008018,0.038846016,0.001942301,20,10
vertebral,FACETIndex,100,,7,0.919354839,0.895833333,1,0.945054945,0.95,0.300670253,,4.894736842,16.53478122,0.039578199,0.00197891,20,10
vertebral,FACETIndex,100,,6,0.758064516,0.711111111,0.941176471,0.810126582,0.25,0.232474206,,5,16.34858084,0.039747715,0.001987386,20,10
vertebral,FACETIndex,100,,2,0.85483871,0.888888889,0.909090909,0.898876404,0.35,0.399689943,,5,16.4264605,0.04187274,0.002093637,20,10
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,0.3,0.30933249,,5.833333333,16.55899596,0.052861214,0.002643061,20,10
vertebral,FACETIndex,100,,3,0.774193548,0.871794872,0.790697674,0.829268293,0.4,0.521949375,,5.625,16.50471377,0.019230127,0.000961506,20,12
vertebral,FACETIndex,100,,9,0.887096774,0.934782609,0.914893617,0.924731183,0.35,0.487152297,,5.571428571,16.42008018,0.019495964,0.000974798,20,12
vertebral,FACETIndex,100,,8,0.903225806,0.909090909,0.952380952,0.930232558,0.3,0.470176105,,5.333333333,16.55899596,0.021216631,0.001060832,20,12
vertebral,FACETIndex,100,,7,0.919354839,0.895833333,1,0.945054945,0.15,0.467707788,,5.333333333,16.53478122,0.027093649,0.001354682,20,12
vertebral,FACETIndex,100,,6,0.758064516,0.711111111,0.941176471,0.810126582,0.25,0.380218145,,4.6,16.34858084,0.029499769,0.001474988,20,12
vertebral,FACETIndex,100,,2,0.85483871,0.888888889,0.909090909,0.898876404,0.35,0.293112765,,4.714285714,16.4264605,0.032220364,0.001611018,20,12
vertebral,FACETIndex,100,,0,0.822580645,0.829787234,0.928571429,0.876404494,0.25,0.513122755,,4.8,16.47904444,0.043754339,0.002187717,20,12
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,0.45,0.402356119,,5.444444444,16.29325676,0.048598766,0.002429938,20,12
vertebral,FACETIndex,100,,1,0.85483871,0.863636364,0.926829268,0.894117647,0.45,0.487991294,,4.777777778,16.46684813,0.053124428,0.002656221,20,12
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,0.35,0.476325755,,4.857142857,16.39693451,0.059879541,0.002993977,20,12
